Arrondissement,Point Order,PolygonID,Latitude,Longitude
Montr?al-Nord,1983,66023,-73.63651691,45.57599629
Montr?al-Nord,1984,66023,-73.63649358,45.57602504
Montr?al-Nord,1985,66023,-73.63488783,45.57779268
Montr?al-Nord,1986,66023,-73.6349011,45.57779852
Montr?al-Nord,1987,66023,-73.6342404,45.5785054
Montr?al-Nord,1988,66023,-73.6337973,45.57899307
Montr?al-Nord,1989,66023,-73.63358628,45.57922483
Montr?al-Nord,1990,66023,-73.63361117,45.57924804
Montr?al-Nord,1991,66023,-73.6335881,45.57924899
Montr?al-Nord,1992,66023,-73.63291244,45.58001428
Montr?al-Nord,1993,66023,-73.632003,45.57962046
Montr?al-Nord,1994,66023,-73.6307166,45.58101007
Montr?al-Nord,1995,66023,-73.6307631,45.58106035
Montr?al-Nord,1996,66023,-73.63044849,45.58141528
Montr?al-Nord,1997,66023,-73.63025592,45.58160319
Montr?al-Nord,1998,66023,-73.62994136,45.58195804
Montr?al-Nord,1999,66023,-73.6295131,45.58237472
Montr?al-Nord,2000,66023,-73.62899942,45.58299987
Montr?al-Nord,2001,66023,-73.62878324,45.5832171
Montr?al-Nord,2002,66023,-73.62877322,45.5832271
Montr?al-Nord,2003,66023,-73.62893824,45.58332707
Montr?al-Nord,2004,66023,-73.62913028,45.58345212
Montr?al-Nord,2005,66023,-73.62943822,45.58364111
Montr?al-Nord,2006,66023,-73.62963124,45.58382105
Montr?al-Nord,2007,66023,-73.61659233,45.59951018
Montr?al-Nord,2008,66023,-73.61256419,45.60437313
Montr?al-Nord,2009,66023,-73.61078617,45.60642614
Montr?al-Nord,2010,66023,-73.61067117,45.60656214
Montr?al-Nord,2011,66023,-73.61062022,45.60662518
Montr?al-Nord,2012,66023,-73.61055619,45.60670615
Montr?al-Nord,2013,66023,-73.61050522,45.60676019
Montr?al-Nord,2014,66023,-73.61039023,45.6068952
Montr?al-Nord,2015,66023,-73.61017225,45.6071472
Montr?al-Nord,2016,66023,-73.61005716,45.60729112
Montr?al-Nord,2017,66023,-73.60992915,45.60742614
Montr?al-Nord,2018,66023,-73.60972518,45.60765113
Montr?al-Nord,2019,66023,-73.60941816,45.60801111
Montr?al-Nord,2020,66023,-73.60929015,45.60814712
Montr?al-Nord,2021,66023,-73.60856515,45.60886611
Montr?al-Nord,2022,66023,-73.60827916,45.60911916
Montr?al-Nord,2023,66023,-73.60806117,45.60931816
Montr?al-Nord,2024,66023,-73.60792014,45.60945309
Montr?al-Nord,2025,66023,-73.60763917,45.60967815
Montr?al-Nord,2026,66023,-73.60703718,45.61014613
Montr?al-Nord,2027,66023,-73.60678122,45.61034515
Montr?al-Nord,2028,66023,-73.60670412,45.61039913
Montr?al-Nord,2029,66023,-73.60664014,45.61045309
Montr?al-Nord,2030,66023,-73.60656315,45.61050707
Montr?al-Nord,2031,66023,-73.60630719,45.6107051
Montr?al-Nord,2032,66023,-73.60623019,45.61075908
Montr?al-Nord,2033,66023,-73.60480509,45.60942905
Montr?al-Nord,2034,66023,-73.60355011,45.61009611
Montr?al-Nord,2035,66023,-73.60411518,45.61061711
Montr?al-Nord,2036,66023,-73.60309015,45.61114906
Montr?al-Nord,2037,66023,-73.60166818,45.61189707
Montr?al-Nord,2038,66023,-73.60235423,45.61258706
Montr?al-Nord,2039,66023,-73.60339319,45.61356208
Montr?al-Nord,2040,66023,-73.60714933,45.61704798
Montr?al-Nord,2041,66023,-73.61243325,45.62207296
Montr?al-Nord,2042,66023,-73.61656118,45.6259739
Montr?al-Nord,2043,66023,-73.6168871,45.62628196
Montr?al-Nord,2044,66023,-73.61968609,45.62889764
Montr?al-Nord,2045,66023,-73.61979315,45.62899866
Montr?al-Nord,2046,66023,-73.62069508,45.62984259
Montr?al-Nord,2047,66023,-73.62474783,45.633589
Montr?al-Nord,2048,66023,-73.62501749,45.63336727
Montr?al-Nord,2049,66023,-73.62567706,45.63282513
Montr?al-Nord,2050,66023,-73.62834642,45.63050749
Montr?al-Nord,2051,66023,-73.63043005,45.62860041
Montr?al-Nord,2052,66023,-73.63196439,45.62671805
Montr?al-Nord,2053,66023,-73.63424721,45.62376185
Montr?al-Nord,2054,66023,-73.63581683,45.62139722
Montr?al-Nord,2055,66023,-73.63731318,45.61917705
Montr?al-Nord,2056,66023,-73.63831616,45.61742793
Montr?al-Nord,2057,66023,-73.63889719,45.61552251
Montr?al-Nord,2058,66023,-73.63933281,45.6138343
Montr?al-Nord,2059,66023,-73.6399863,45.61154296
Montr?al-Nord,2060,66023,-73.64043278,45.61058391
Montr?al-Nord,2061,66023,-73.64128965,45.60906381
Montr?al-Nord,2062,66023,-73.64220122,45.60744734
Montr?al-Nord,2063,66023,-73.64294767,45.60569847
Montr?al-Nord,2064,66023,-73.6435669,45.60433534
Montr?al-Nord,2065,66023,-73.64415877,45.60323147
Montr?al-Nord,2066,66023,-73.6447236,45.60210966
Montr?al-Nord,2067,66023,-73.64523342,45.60098793
Montr?al-Nord,2068,66023,-73.64583533,45.6001553
Montr?al-Nord,2069,66023,-73.6466752,45.59927419
Montr?al-Nord,2070,66023,-73.64757055,45.59851348
Montr?al-Nord,2071,66023,-73.64877623,45.59760773
Montr?al-Nord,2072,66023,-73.64984504,45.59673231
Montr?al-Nord,2073,66023,-73.65066663,45.59582699
Montr?al-Nord,2074,66023,-73.65130482,45.59498238
Montr?al-Nord,2075,66023,-73.65181529,45.59413787
Montr?al-Nord,2076,66023,-73.65279083,45.59273219
Montr?al-Nord,2077,66023,-73.65339243,45.59187541
Montr?al-Nord,2078,66023,-73.65428657,45.59076507
Montr?al-Nord,2079,66023,-73.65479708,45.59008936
Montr?al-Nord,2080,66023,-73.65549004,45.58922037
Montr?al-Nord,2081,66023,-73.6564937,45.58807377
Montr?al-Nord,2082,66023,-73.65748719,45.58663175
Montr?al-Nord,2083,66023,-73.65825257,45.58542519
Montr?al-Nord,2084,66023,-73.65846907,45.58512229
Montr?al-Nord,2085,66023,-73.65829651,45.58506275
Montr?al-Nord,2086,66023,-73.65812836,45.58499728
Montr?al-Nord,2087,66023,-73.65796504,45.58492605
Montr?al-Nord,2088,66023,-73.65780695,45.58484922
Montr?al-Nord,2089,66023,-73.65765448,45.58476698
Montr?al-Nord,2090,66023,-73.65750799,45.58467954
Montr?al-Nord,2091,66023,-73.65736785,45.58458712
Montr?al-Nord,2092,66023,-73.65730273,45.5845385
Montr?al-Nord,2093,66023,-73.65724292,45.58448663
Montr?al-Nord,2094,66023,-73.65718875,45.58443179
Montr?al-Nord,2095,66023,-73.65714052,45.58437428
Montr?al-Nord,2096,66023,-73.65708103,45.58430411
Montr?al-Nord,2097,66023,-73.65701342,45.58423767
Montr?al-Nord,2098,66023,-73.65693814,45.58417542
Montr?al-Nord,2099,66023,-73.65685573,45.58411779
Montr?al-Nord,2100,66023,-73.65676676,45.5840652
Montr?al-Nord,2101,66023,-73.65667184,45.58401801
Montr?al-Nord,2102,66023,-73.65657165,45.58397654
Montr?al-Nord,2103,66023,-73.65646688,45.58394108
Montr?al-Nord,2104,66023,-73.65635826,45.58391189
Montr?al-Nord,2105,66023,-73.65624655,45.58388916
Montr?al-Nord,2106,66023,-73.65613253,45.58387306
Montr?al-Nord,2107,66023,-73.656017,45.58386369
Montr?al-Nord,2108,66023,-73.65590075,45.58386113
Montr?al-Nord,2109,66023,-73.6557846,45.58386539
Montr?al-Nord,2110,66023,-73.65566937,45.58387643
Montr?al-Nord,2111,66023,-73.65554996,45.58389144
Montr?al-Nord,2112,66023,-73.65542924,45.58389984
Montr?al-Nord,2113,66023,-73.65530796,45.58390161
Montr?al-Nord,2114,66023,-73.65518685,45.58389671
Montr?al-Nord,2115,66023,-73.65506666,45.58388519
Montr?al-Nord,2116,66023,-73.65494994,45.58386674
Montr?al-Nord,2117,66023,-73.65483617,45.58384072
Montr?al-Nord,2118,66023,-73.65478131,45.58382406
Montr?al-Nord,2119,66023,-73.65444387,45.5836908
Montr?al-Nord,2120,66023,-73.65430333,45.58363052
L'?le-Bizard-Sainte-Genevi?ve,2121,66023,-73.97435206,45.46643019
L'?le-Bizard-Sainte-Genevi?ve,2122,66023,-73.95671431,45.46862732
L'?le-Bizard-Sainte-Genevi?ve,2123,66023,-73.95601724,45.46903444
L'?le-Bizard-Sainte-Genevi?ve,2124,66023,-73.9506348,45.47087715
L'?le-Bizard-Sainte-Genevi?ve,2125,66023,-73.94658276,45.47196445
L'?le-Bizard-Sainte-Genevi?ve,2126,66023,-73.94260094,45.4725826
L'?le-Bizard-Sainte-Genevi?ve,2127,66023,-73.93986668,45.47345026
L'?le-Bizard-Sainte-Genevi?ve,2128,66023,-73.93738725,45.47445974
L'?le-Bizard-Sainte-Genevi?ve,2129,66023,-73.93607026,45.4748219
L'?le-Bizard-Sainte-Genevi?ve,2130,66023,-73.934396,45.47493542
L'?le-Bizard-Sainte-Genevi?ve,2131,66023,-73.93404095,45.47497248
L'?le-Bizard-Sainte-Genevi?ve,2132,66023,-73.93322879,45.47497557
L'?le-Bizard-Sainte-Genevi?ve,2133,66023,-73.93246849,45.4751213
L'?le-Bizard-Sainte-Genevi?ve,2134,66023,-73.93142582,45.47557195
L'?le-Bizard-Sainte-Genevi?ve,2135,66023,-73.93090212,45.47568107
L'?le-Bizard-Sainte-Genevi?ve,2136,66023,-73.93037714,45.47562352
L'?le-Bizard-Sainte-Genevi?ve,2137,66023,-73.92978366,45.4754591
L'?le-Bizard-Sainte-Genevi?ve,2138,66023,-73.92910676,45.47544974
L'?le-Bizard-Sainte-Genevi?ve,2139,66023,-73.92854903,45.47553517
L'?le-Bizard-Sainte-Genevi?ve,2140,66023,-73.92782137,45.47552599
L'?le-Bizard-Sainte-Genevi?ve,2141,66023,-73.92734742,45.47550396
L'?le-Bizard-Sainte-Genevi?ve,2142,66023,-73.92697491,45.47546964
L'?le-Bizard-Sainte-Genevi?ve,2143,66023,-73.92641618,45.47542411
L'?le-Bizard-Sainte-Genevi?ve,2144,66023,-73.92595997,45.47550914
L'?le-Bizard-Sainte-Genevi?ve,2145,66023,-73.92552067,45.47559411
L'?le-Bizard-Sainte-Genevi?ve,2146,66023,-73.92501172,45.47541744
L'?le-Bizard-Sainte-Genevi?ve,2147,66023,-73.92473938,45.47520418
L'?le-Bizard-Sainte-Genevi?ve,2148,66023,-73.92403905,45.47462646
L'?le-Bizard-Sainte-Genevi?ve,2149,66023,-73.92368426,45.47424684
L'?le-Bizard-Sainte-Genevi?ve,2150,66023,-73.92316491,45.47358213
L'?le-Bizard-Sainte-Genevi?ve,2151,66023,-73.92230308,45.47286821
L'?le-Bizard-Sainte-Genevi?ve,2152,66023,-73.92138571,45.47237162
L'?le-Bizard-Sainte-Genevi?ve,2153,66023,-73.9209366,45.47204472
L'?le-Bizard-Sainte-Genevi?ve,2154,66023,-73.92056818,45.47164609
L'?le-Bizard-Sainte-Genevi?ve,2155,66023,-73.92017777,45.47101898
L'?le-Bizard-Sainte-Genevi?ve,2156,66023,-73.92009263,45.47049074
L'?le-Bizard-Sainte-Genevi?ve,2157,66023,-73.91994787,45.47013415
L'?le-Bizard-Sainte-Genevi?ve,2158,66023,-73.91962071,45.46982108
L'?le-Bizard-Sainte-Genevi?ve,2159,66023,-73.91913188,45.4696086
L'?le-Bizard-Sainte-Genevi?ve,2160,66023,-73.9185611,45.46929642
L'?le-Bizard-Sainte-Genevi?ve,2161,66023,-73.91815285,45.46899793
L'?le-Bizard-Sainte-Genevi?ve,2162,66023,-73.91765458,45.46823977
L'?le-Bizard-Sainte-Genevi?ve,2163,66023,-73.91737581,45.46714559
L'?le-Bizard-Sainte-Genevi?ve,2164,66023,-73.91723236,45.46605091
L'?le-Bizard-Sainte-Genevi?ve,2165,66023,-73.91654862,45.46510106
L'?le-Bizard-Sainte-Genevi?ve,2166,66023,-73.91512132,45.46424915
L'?le-Bizard-Sainte-Genevi?ve,2167,66023,-73.913903,45.46420595
L'?le-Bizard-Sainte-Genevi?ve,2168,66023,-73.91255214,45.46454416
L'?le-Bizard-Sainte-Genevi?ve,2169,66023,-73.91130194,45.46508262
L'?le-Bizard-Sainte-Genevi?ve,2170,66023,-73.91016637,45.46525813
L'?le-Bizard-Sainte-Genevi?ve,2171,66023,-73.90816423,45.46537959
L'?le-Bizard-Sainte-Genevi?ve,2172,66023,-73.90654046,45.46542349
L'?le-Bizard-Sainte-Genevi?ve,2173,66023,-73.90507936,45.46550488
L'?le-Bizard-Sainte-Genevi?ve,2174,66023,-73.90364493,45.46552901
L'?le-Bizard-Sainte-Genevi?ve,2175,66023,-73.90272492,45.46557034
L'?le-Bizard-Sainte-Genevi?ve,2176,66023,-73.90121199,45.46597565
L'?le-Bizard-Sainte-Genevi?ve,2177,66023,-73.8990323,45.4668342
L'?le-Bizard-Sainte-Genevi?ve,2178,66023,-73.89823167,45.46725366
L'?le-Bizard-Sainte-Genevi?ve,2179,66023,-73.89717853,45.46785256
L'?le-Bizard-Sainte-Genevi?ve,2180,66023,-73.89642037,45.46830163
L'?le-Bizard-Sainte-Genevi?ve,2181,66023,-73.89553699,45.46898924
L'?le-Bizard-Sainte-Genevi?ve,2182,66023,-73.89469422,45.46943862
L'?le-Bizard-Sainte-Genevi?ve,2183,66023,-73.89355435,45.46974021
L'?le-Bizard-Sainte-Genevi?ve,2184,66023,-73.89186338,45.46986512
L'?le-Bizard-Sainte-Genevi?ve,2185,66023,-73.89017356,45.47016853
L'?le-Bizard-Sainte-Genevi?ve,2186,66023,-73.88852661,45.47056104
L'?le-Bizard-Sainte-Genevi?ve,2187,66023,-73.88755784,45.47115956
L'?le-Bizard-Sainte-Genevi?ve,2188,66023,-73.88671677,45.47187666
L'?le-Bizard-Sainte-Genevi?ve,2189,66023,-73.88604548,45.47268248
L'?le-Bizard-Sainte-Genevi?ve,2190,66023,-73.88562159,45.47317121
L'?le-Bizard-Sainte-Genevi?ve,2191,66023,-73.88400262,45.47395762
L'?le-Bizard-Sainte-Genevi?ve,2192,66023,-73.88324643,45.47422683
L'?le-Bizard-Sainte-Genevi?ve,2193,66023,-73.88262533,45.47445749
L'?le-Bizard-Sainte-Genevi?ve,2194,66023,-73.88220843,45.47485889
L'?le-Bizard-Sainte-Genevi?ve,2195,66023,-73.88200084,45.47525406
L'?le-Bizard-Sainte-Genevi?ve,2196,66023,-73.87861417,45.4709273
L'?le-Bizard-Sainte-Genevi?ve,2197,66023,-73.87855312,45.47083099
L'?le-Bizard-Sainte-Genevi?ve,2198,66023,-73.87835543,45.4705686
L'?le-Bizard-Sainte-Genevi?ve,2199,66023,-73.87828817,45.47047931
L'?le-Bizard-Sainte-Genevi?ve,2200,66023,-73.87796221,45.47060591
L'?le-Bizard-Sainte-Genevi?ve,2201,66023,-73.87735642,45.47084121
L'?le-Bizard-Sainte-Genevi?ve,2202,66023,-73.87710654,45.47093266
L'?le-Bizard-Sainte-Genevi?ve,2203,66023,-73.87663232,45.47110979
L'?le-Bizard-Sainte-Genevi?ve,2204,66023,-73.87616776,45.47128246
L'?le-Bizard-Sainte-Genevi?ve,2205,66023,-73.87618035,45.47129853
L'?le-Bizard-Sainte-Genevi?ve,2206,66023,-73.87528533,45.47167232
L'?le-Bizard-Sainte-Genevi?ve,2207,66023,-73.87466826,45.47195046
L'?le-Bizard-Sainte-Genevi?ve,2208,66023,-73.87441649,45.47206412
L'?le-Bizard-Sainte-Genevi?ve,2209,66023,-73.87359524,45.47243443
L'?le-Bizard-Sainte-Genevi?ve,2210,66023,-73.87330915,45.47256047
L'?le-Bizard-Sainte-Genevi?ve,2211,66023,-73.872908,45.47270038
L'?le-Bizard-Sainte-Genevi?ve,2212,66023,-73.87243567,45.47287298
L'?le-Bizard-Sainte-Genevi?ve,2213,66023,-73.87230761,45.47291383
L'?le-Bizard-Sainte-Genevi?ve,2214,66023,-73.87187584,45.47306317
L'?le-Bizard-Sainte-Genevi?ve,2215,66023,-73.87165503,45.47314028
L'?le-Bizard-Sainte-Genevi?ve,2216,66023,-73.87120833,45.47329631
L'?le-Bizard-Sainte-Genevi?ve,2217,66023,-73.87169657,45.47394618
L'?le-Bizard-Sainte-Genevi?ve,2218,66023,-73.87174689,45.47401264
L'?le-Bizard-Sainte-Genevi?ve,2219,66023,-73.87190517,45.47422176
L'?le-Bizard-Sainte-Genevi?ve,2220,66023,-73.87217005,45.47457675
L'?le-Bizard-Sainte-Genevi?ve,2221,66023,-73.87235987,45.47483592
L'?le-Bizard-Sainte-Genevi?ve,2222,66023,-73.87255514,45.47509695
L'?le-Bizard-Sainte-Genevi?ve,2223,66023,-73.87295617,45.47561408
L'?le-Bizard-Sainte-Genevi?ve,2224,66023,-73.87236434,45.4760842
L'?le-Bizard-Sainte-Genevi?ve,2225,66023,-73.87190546,45.47644869
L'?le-Bizard-Sainte-Genevi?ve,2226,66023,-73.8716487,45.47666565
L'?le-Bizard-Sainte-Genevi?ve,2227,66023,-73.87148281,45.47679765
L'?le-Bizard-Sainte-Genevi?ve,2228,66023,-73.8712108,45.4770237
L'?le-Bizard-Sainte-Genevi?ve,2229,66023,-73.87100493,45.47718787
L'?le-Bizard-Sainte-Genevi?ve,2230,66023,-73.87071321,45.47743113
L'?le-Bizard-Sainte-Genevi?ve,2231,66023,-73.87057696,45.47755696
L'?le-Bizard-Sainte-Genevi?ve,2232,66023,-73.87031186,45.4777728
L'?le-Bizard-Sainte-Genevi?ve,2233,66023,-73.86861425,45.47933457
L'?le-Bizard-Sainte-Genevi?ve,2234,66023,-73.8669403,45.48061316
L'?le-Bizard-Sainte-Genevi?ve,2235,66023,-73.86610653,45.48127215
L'?le-Bizard-Sainte-Genevi?ve,2236,66023,-73.86593847,45.481412
L'?le-Bizard-Sainte-Genevi?ve,2237,66023,-73.86579832,45.48152866
L'?le-Bizard-Sainte-Genevi?ve,2238,66023,-73.86565819,45.48164526
L'?le-Bizard-Sainte-Genevi?ve,2239,66023,-73.86551786,45.48176178
L'?le-Bizard-Sainte-Genevi?ve,2240,66023,-73.86536622,45.48188789
L'?le-Bizard-Sainte-Genevi?ve,2241,66023,-73.86528031,45.48194762
L'?le-Bizard-Sainte-Genevi?ve,2242,66023,-73.86507647,45.48211732
L'?le-Bizard-Sainte-Genevi?ve,2243,66023,-73.86495137,45.48222568
L'?le-Bizard-Sainte-Genevi?ve,2244,66023,-73.86473176,45.48241584
L'?le-Bizard-Sainte-Genevi?ve,2245,66023,-73.86469372,45.48244066
L'?le-Bizard-Sainte-Genevi?ve,2246,66023,-73.8644317,45.48262012
L'?le-Bizard-Sainte-Genevi?ve,2247,66023,-73.86417407,45.4827962
L'?le-Bizard-Sainte-Genevi?ve,2248,66023,-73.86398211,45.48292741
L'?le-Bizard-Sainte-Genevi?ve,2249,66023,-73.8635527,45.48322248
L'?le-Bizard-Sainte-Genevi?ve,2250,66023,-73.86343243,45.48331532
L'?le-Bizard-Sainte-Genevi?ve,2251,66023,-73.86288745,45.48371348
L'?le-Bizard-Sainte-Genevi?ve,2252,66023,-73.86244968,45.4840271
L'?le-Bizard-Sainte-Genevi?ve,2253,66023,-73.86220782,45.48427686
L'?le-Bizard-Sainte-Genevi?ve,2254,66023,-73.86143726,45.48506913
L'?le-Bizard-Sainte-Genevi?ve,2255,66023,-73.86134477,45.48516514
L'?le-Bizard-Sainte-Genevi?ve,2256,66023,-73.86110413,45.48535058
L'?le-Bizard-Sainte-Genevi?ve,2257,66023,-73.86082294,45.48558861
L'?le-Bizard-Sainte-Genevi?ve,2258,66023,-73.86068351,45.48570487
L'?le-Bizard-Sainte-Genevi?ve,2259,66023,-73.86004944,45.48622967
L'?le-Bizard-Sainte-Genevi?ve,2260,66023,-73.859867,45.486383
L'?le-Bizard-Sainte-Genevi?ve,2261,66023,-73.85908374,45.48704293
L'?le-Bizard-Sainte-Genevi?ve,2262,66023,-73.85891879,45.48718199
L'?le-Bizard-Sainte-Genevi?ve,2263,66023,-73.85876305,45.48731313
L'?le-Bizard-Sainte-Genevi?ve,2264,66023,-73.85904609,45.48775165
L'?le-Bizard-Sainte-Genevi?ve,2265,66023,-73.85915629,45.48792224
L'?le-Bizard-Sainte-Genevi?ve,2266,66023,-73.85934825,45.48821961
L'?le-Bizard-Sainte-Genevi?ve,2267,66023,-73.85950776,45.48846924
L'?le-Bizard-Sainte-Genevi?ve,2268,66023,-73.85958641,45.48857902
L'?le-Bizard-Sainte-Genevi?ve,2269,66023,-73.86018416,45.48986586
L'?le-Bizard-Sainte-Genevi?ve,2270,66023,-73.86019914,45.48985699
L'?le-Bizard-Sainte-Genevi?ve,2271,66023,-73.86033043,45.48979548
L'?le-Bizard-Sainte-Genevi?ve,2272,66023,-73.86039789,45.48976997
L'?le-Bizard-Sainte-Genevi?ve,2273,66023,-73.86043607,45.48975894
L'?le-Bizard-Sainte-Genevi?ve,2274,66023,-73.86053847,45.48974331
L'?le-Bizard-Sainte-Genevi?ve,2275,66023,-73.86062863,45.48973645
L'?le-Bizard-Sainte-Genevi?ve,2276,66023,-73.86074201,45.48974195
L'?le-Bizard-Sainte-Genevi?ve,2277,66023,-73.86086245,45.48974215
L'?le-Bizard-Sainte-Genevi?ve,2278,66023,-73.86097264,45.48976959
L'?le-Bizard-Sainte-Genevi?ve,2279,66023,-73.86111258,45.48985646
L'?le-Bizard-Sainte-Genevi?ve,2280,66023,-73.86118981,45.48993354
L'?le-Bizard-Sainte-Genevi?ve,2281,66023,-73.8613081,45.49008943
L'?le-Bizard-Sainte-Genevi?ve,2282,66023,-73.86132389,45.49012497
L'?le-Bizard-Sainte-Genevi?ve,2283,66023,-73.861315,45.49016067
L'?le-Bizard-Sainte-Genevi?ve,2284,66023,-73.86130875,45.49021211
L'?le-Bizard-Sainte-Genevi?ve,2285,66023,-73.86129053,45.49028051
L'?le-Bizard-Sainte-Genevi?ve,2286,66023,-73.86127804,45.49029688
L'?le-Bizard-Sainte-Genevi?ve,2287,66023,-73.86109483,45.49062915
L'?le-Bizard-Sainte-Genevi?ve,2288,66023,-73.86107643,45.49066283
L'?le-Bizard-Sainte-Genevi?ve,2289,66023,-73.86102403,45.49074572
L'?le-Bizard-Sainte-Genevi?ve,2290,66023,-73.86087699,45.49094261
L'?le-Bizard-Sainte-Genevi?ve,2291,66023,-73.86083964,45.49098682
L'?le-Bizard-Sainte-Genevi?ve,2292,66023,-73.86082217,45.49100611
L'?le-Bizard-Sainte-Genevi?ve,2293,66023,-73.86078254,45.49103414
L'?le-Bizard-Sainte-Genevi?ve,2294,66023,-73.86076024,45.49104751
L'?le-Bizard-Sainte-Genevi?ve,2295,66023,-73.86073647,45.49105484
L'?le-Bizard-Sainte-Genevi?ve,2296,66023,-73.86107469,45.4917829
L'?le-Bizard-Sainte-Genevi?ve,2297,66023,-73.86038824,45.49216071
L'?le-Bizard-Sainte-Genevi?ve,2298,66023,-73.859926,45.49266811
L'?le-Bizard-Sainte-Genevi?ve,2299,66023,-73.85984344,45.49299574
L'?le-Bizard-Sainte-Genevi?ve,2300,66023,-73.85933981,45.49365206
L'?le-Bizard-Sainte-Genevi?ve,2301,66023,-73.85900412,45.49409953
L'?le-Bizard-Sainte-Genevi?ve,2302,66023,-73.85845703,45.49457742
L'?le-Bizard-Sainte-Genevi?ve,2303,66023,-73.85774836,45.49549166
L'?le-Bizard-Sainte-Genevi?ve,2304,66023,-73.85731156,45.49601685
L'?le-Bizard-Sainte-Genevi?ve,2305,66023,-73.85714605,45.49661258
L'?le-Bizard-Sainte-Genevi?ve,2306,66023,-73.85728523,45.49720733
L'?le-Bizard-Sainte-Genevi?ve,2307,66023,-73.85783066,45.49780079
L'?le-Bizard-Sainte-Genevi?ve,2308,66023,-73.85902041,45.49855889
L'?le-Bizard-Sainte-Genevi?ve,2309,66023,-73.85976918,45.49917554
L'?le-Bizard-Sainte-Genevi?ve,2310,66023,-73.86072171,45.49988676
L'?le-Bizard-Sainte-Genevi?ve,2311,66023,-73.86106439,45.50052851
L'?le-Bizard-Sainte-Genevi?ve,2312,66023,-73.86116932,45.50105198
L'?le-Bizard-Sainte-Genevi?ve,2313,66023,-73.861004,45.50167155
L'?le-Bizard-Sainte-Genevi?ve,2314,66023,-73.86060167,45.50229186
L'?le-Bizard-Sainte-Genevi?ve,2315,66023,-73.85999543,45.50279377
L'?le-Bizard-Sainte-Genevi?ve,2316,66023,-73.85918634,45.50334393
L'?le-Bizard-Sainte-Genevi?ve,2317,66023,-73.85874923,45.50382148
L'?le-Bizard-Sainte-Genevi?ve,2318,66023,-73.85841413,45.50437015
L'?le-Bizard-Sainte-Genevi?ve,2319,66023,-73.85824784,45.50484688
L'?le-Bizard-Sainte-Genevi?ve,2320,66023,-73.85821729,45.5053708
L'?le-Bizard-Sainte-Genevi?ve,2321,66023,-73.85845745,45.50587007
L'?le-Bizard-Sainte-Genevi?ve,2322,66023,-73.85869777,45.50639314
L'?le-Bizard-Sainte-Genevi?ve,2323,66023,-73.85897271,45.50703515
L'?le-Bizard-Sainte-Genevi?ve,2324,66023,-73.8587387,45.50751209
L'?le-Bizard-Sainte-Genevi?ve,2325,66023,-73.85813238,45.508014
L'?le-Bizard-Sainte-Genevi?ve,2326,66023,-73.85722092,45.50844534
L'?le-Bizard-Sainte-Genevi?ve,2327,66023,-73.8561397,45.50880574
L'?le-Bizard-Sainte-Genevi?ve,2328,66023,-73.85509365,45.50938034
L'?le-Bizard-Sainte-Genevi?ve,2329,66023,-73.8544203,45.51000146
L'?le-Bizard-Sainte-Genevi?ve,2330,66023,-73.85378195,45.51081296
L'?le-Bizard-Sainte-Genevi?ve,2331,66023,-73.85317855,45.51148528
L'?le-Bizard-Sainte-Genevi?ve,2332,66023,-73.85400039,45.51167712
L'?le-Bizard-Sainte-Genevi?ve,2333,66023,-73.8545152,45.51218206
L'?le-Bizard-Sainte-Genevi?ve,2334,66023,-73.85488303,45.51254252
L'?le-Bizard-Sainte-Genevi?ve,2335,66023,-73.8553608,45.51290258
L'?le-Bizard-Sainte-Genevi?ve,2336,66023,-73.85569169,45.51319094
L'?le-Bizard-Sainte-Genevi?ve,2337,66023,-73.85609528,45.51340664
L'?le-Bizard-Sainte-Genevi?ve,2338,66023,-73.85635409,45.51381572
L'?le-Bizard-Sainte-Genevi?ve,2339,66023,-73.85650273,45.51424917
L'?le-Bizard-Sainte-Genevi?ve,2340,66023,-73.85643218,45.51461115
L'?le-Bizard-Sainte-Genevi?ve,2341,66023,-73.85658129,45.51506872
L'?le-Bizard-Sainte-Genevi?ve,2342,66023,-73.85702187,45.51535666
L'?le-Bizard-Sainte-Genevi?ve,2343,66023,-73.8582315,45.51583512
L'?le-Bizard-Sainte-Genevi?ve,2344,66023,-73.85936844,45.51636196
L'?le-Bizard-Sainte-Genevi?ve,2345,66023,-73.86065183,45.51693647
L'?le-Bizard-Sainte-Genevi?ve,2346,66023,-73.86175277,45.51753575
L'?le-Bizard-Sainte-Genevi?ve,2347,66023,-73.86226768,45.51799226
L'?le-Bizard-Sainte-Genevi?ve,2348,66023,-73.86274688,45.51859351
L'?le-Bizard-Sainte-Genevi?ve,2349,66023,-73.86288726,45.51911151
L'?le-Bizard-Sainte-Genevi?ve,2350,66023,-73.86294374,45.51934036
L'?le-Bizard-Sainte-Genevi?ve,2351,66023,-73.86309176,45.51961716
L'?le-Bizard-Sainte-Genevi?ve,2352,66023,-73.86329436,45.51984564
L'?le-Bizard-Sainte-Genevi?ve,2353,66023,-73.8635694,45.51997733
L'?le-Bizard-Sainte-Genevi?ve,2354,66023,-73.86402704,45.5200362
L'?le-Bizard-Sainte-Genevi?ve,2355,66023,-73.8647949,45.52003369
L'?le-Bizard-Sainte-Genevi?ve,2356,66023,-73.86590938,45.51988557
L'?le-Bizard-Sainte-Genevi?ve,2357,66023,-73.86680468,45.51983459
